,s_can,s_cal,s_ih,s_kdr,s_kv31,s_skca,s_nal,s_na,gpas,dp_cat,dp_kdr,dp_kv31,dp_skca,dp_nal,dp_na,dp_can,dp_cal,dd_cat,dd_kdr,dd_kv31,dd_skca,dd_nal,dd_na,dd_can,dd_cal,r_kdr,r_na,r_kv31,r_cat,r_cacum_s,r_cacum_d
10,0.0007812962867319584,0.0007331307861022651,0.00019451499974820763,0.0002633955155033618,0.006180032156407833,3.501859464449808e-05,1.1108738362963777e-05,0.002676070434972644,4.571254612528719e-05,0.0017767149256542325,0.004881126806139946,0.020938778296113014,7.14537281965022e-06,8.721690392121673e-06,0.007404670584946871,0.001636725151911378,0.003814467927441001,0.0035329635720700026,0.0018116163555532694,0.025495944544672966,9.06848072190769e-05,4.1322728066006675e-06,0.0005224252236075699,0.0025333960074931383,0.001350150560028851,0.28274470567703247,0.4666714668273926,7.122683525085449,0.2913873791694641,6.608363628387451,3.865323305130005
11,0.0015432995278388262,0.0006166182574816048,0.00015325295680668205,0.0002958103723358363,0.006947984918951988,2.8213649784447625e-05,1.1610611181822605e-05,0.0017994679510593414,4.18540948885493e-05,0.0026880581863224506,0.007292460184544325,0.02101050689816475,8.692537085153162e-05,1.804674138838891e-05,0.005313918460160494,0.00473196804523468,0.002653904026374221,0.0031826612539589405,0.0031893779523670673,0.014307715930044651,4.244601950631477e-05,9.401139209330722e-07,1.7317497622570954e-05,0.004540204536169767,0.003926137927919626,0.4214771091938019,0.8884657621383667,6.121601104736328,0.2606108486652374,4.906847953796387,4.565501689910889
12,0.00165523961186409,0.0005263108178041875,0.0001975988270714879,0.0005783088272437453,0.007923492230474949,1.8552258552517742e-05,1.0520676369196735e-05,0.0021204238291829824,3.5988949093734846e-05,0.004051601979881525,0.004864028189331293,0.016550270840525627,7.50327089917846e-05,1.706776129140053e-05,0.004523903597146273,0.0038870389107614756,0.003105810144916177,0.0015830476768314838,0.00404192041605711,0.02190110646188259,6.835677049821243e-05,5.355887878977228e-06,1.4329723853734322e-05,0.0006487115169875324,0.0002316510071977973,0.36733031272888184,0.7365198135375977,5.684413909912109,0.23988643288612366,7.872065544128418,4.776010513305664
13,0.0005613319226540625,0.00011924921273021027,0.00012687091657426208,0.0004683452134486288,0.005385121796280146,3.69488843716681e-05,1.0884658877330367e-05,0.0020491720642894506,4.8639936721883714e-05,0.0036572988610714674,0.0023324473295360804,0.005810284521430731,6.783477147109807e-05,1.3349469554668758e-05,0.0023328782990574837,0.0004140466917306185,0.0017376242903992534,0.001384780858643353,0.0037426375783979893,0.02257886901497841,7.560773519799113e-05,1.0502324585104361e-05,0.00023375445744022727,0.004376652184873819,0.004101409111171961,0.4008757770061493,0.6336658000946045,2.719174385070801,0.25168582797050476,5.098235607147217,1.535233736038208
14,0.0005062155541963875,0.0006407303153537214,0.00012831014464609325,0.00022458750754594803,0.005399402696639299,4.8588186473352835e-05,1.4145042769087013e-05,0.002519318601116538,4.425445877132006e-05,0.003020139643922448,0.004363156855106354,0.0186009518802166,8.745303784962744e-05,8.279997928184457e-06,0.004503122065216303,0.002999164629727602,0.004652797244489193,0.003526964457705617,0.0064536151476204395,0.013338662683963776,6.927665526745841e-05,1.4532178283843677e-05,0.0001576231443323195,0.0028831837698817253,0.0009469737415201962,0.3594000041484833,0.48897165060043335,5.435971736907959,0.2600506544113159,5.192674160003662,3.9017529487609863
15,0.0015051823575049639,0.0009833663934841752,0.00018384527356829494,0.00024298790958710015,0.007012009155005217,8.108851034194231e-05,1.3942470104666427e-05,0.0024157206062227488,3.347413439769298e-05,0.0037077218294143677,0.005625522695481777,0.016523271799087524,6.992222188273445e-05,1.776668432285078e-05,0.004937083926051855,0.0013827200746163726,0.002988963620737195,0.00464955810457468,0.0016173883341252804,0.020911216735839844,6.499483424704522e-05,5.030351076129591e-06,0.00016826673527248204,0.003384913085028529,0.004399142228066921,0.5162577629089355,0.5619518756866455,6.805273056030273,0.2738127112388611,6.862966537475586,1.8647913932800293
16,0.00161524279974401,0.0003295158676337451,0.00020500447135418653,0.0004273501399438828,0.004137503448873758,9.17273573577404e-05,1.5460494978469796e-05,0.0020950455218553543,3.8340229366440326e-05,0.004408362787216902,0.003983212634921074,0.020890172570943832,4.392283517518081e-05,4.434063612279715e-06,0.0023325770162045956,0.0006218322087079287,0.003962426446378231,0.0041102757677435875,0.008187166415154934,0.013749683275818825,8.659649029141292e-05,1.4533130524796434e-05,9.999999960041972e-13,0.0006637116894125938,0.0014458548976108432,0.37338221073150635,0.6320514678955078,5.132325649261475,0.27802690863609314,7.7438249588012695,3.457794666290283
17,0.0018002684228122234,0.0007487856782972813,0.00012456197873689234,0.0001871481363195926,0.006453061010688543,7.203445420600474e-05,1.0992816896759905e-05,0.0018210195703431964,5.1011342293350026e-05,0.002106982748955488,0.0017847000854089856,0.006332233548164368,6.656342884525657e-05,1.3558445061789826e-05,0.007260750513523817,0.0007262859726324677,0.0033859179820865393,0.004526055883616209,0.00179395847953856,0.010616675950586796,4.5239910832606256e-05,1.073676048690686e-05,9.999999960041972e-13,0.004816930741071701,0.0009651121799834073,0.4751698076725006,0.4880167245864868,5.390979290008545,0.3331660032272339,5.95931339263916,4.34699821472168
18,0.0005988767952658236,0.0007140107336454093,0.00017931280308403075,0.0007853175629861653,0.006393858231604099,2.72201286861673e-05,1.2677096492552664e-05,0.002585208509117365,3.7328201869968325e-05,0.0018915403634309769,0.0038642596919089556,0.025163277983665466,7.009951514191926e-05,8.919271749618929e-06,0.004675331059843302,0.0014802117366343737,0.002686446765437722,0.0035909186117351055,0.005553091410547495,0.02258259989321232,7.118440407793969e-05,1.124152186093852e-05,7.153095066314563e-05,0.0022549605928361416,0.0003157390165142715,0.34723368287086487,0.5265194773674011,8.341361999511719,0.1891729235649109,4.617068290710449,3.9650487899780273
19,0.0015538698062300682,0.0009166703675873578,0.00016733250231482089,0.00034630493610166013,0.00451596500352025,8.066343434620649e-05,1.2648431948036887e-05,0.002750400686636567,3.978574022767134e-05,0.002660285448655486,0.0034926454536616802,0.020580638200044632,3.489849405013956e-05,1.6952310033957474e-05,0.005282272584736347,0.0034883765038102865,0.0018732886528596282,0.006255772430449724,0.008823348209261894,0.013851074501872063,8.018229709705338e-05,4.48973605671199e-06,2.7772277462645434e-05,0.004291198682039976,0.001781947212293744,0.374440997838974,0.43456679582595825,6.5650458335876465,0.3308672308921814,7.737388610839844,2.154459238052368
20,0.0011161412112414837,0.0008227896178141236,0.00011631949746515602,0.0006783445714972913,0.005710470024496317,4.0720558899920434e-05,1.8009885025094263e-05,0.002448981162160635,4.3030871893279254e-05,0.00456941919401288,0.009147110395133495,0.02420012094080448,8.842464740155265e-05,3.166100214002654e-06,0.0010243805591017008,0.0035074902698397636,0.002412572503089905,0.005893348716199398,0.003386518219485879,0.015208798460662365,8.891143806977198e-05,7.745994480501395e-06,9.999999960041972e-13,0.0028557342011481524,0.002987514715641737,0.4060395061969757,0.5104589462280273,4.3634233474731445,0.3351726233959198,4.777412414550781,2.0361270904541016
21,0.0008139136480167508,0.00033698079641908407,0.00018112213001586497,0.0006855397950857878,0.0038742150645703077,4.445858940016478e-05,1.47215341712581e-05,0.0024094143882393837,4.3229101720498875e-05,0.0024422425776720047,0.003955873195081949,0.02424577809870243,6.326098082354292e-05,6.183593086461769e-06,0.003952189814299345,0.0006373358773998916,0.003523373045027256,0.0025827877689152956,0.0008062120177783072,0.028809120878577232,6.42225713818334e-05,6.085364020691486e-06,9.999999960041972e-13,0.0018021317664533854,0.00288418959826231,0.21025624871253967,0.5311630964279175,7.273674011230469,0.1791381537914276,5.584696292877197,3.6185929775238037
22,0.0014649684308096766,0.0008063414134085178,0.00021787580044474453,0.00035850537824444473,0.004627695307135582,7.923446537461132e-05,1.044692635332467e-05,0.001981615088880062,4.0046881622402e-05,0.0031948282849043608,0.0032328967936336994,0.012210517190396786,6.730242603225634e-05,1.3576101991930045e-05,0.0050241900607943535,0.0019487848039716482,0.002405805280432105,0.0012372683268040419,0.007333581335842609,0.017125379294157028,3.780551560339518e-05,1.4099246072873939e-05,0.00039859017124399543,0.0026100059039890766,0.0030945742037147284,0.488921582698822,0.6233009696006775,5.63853120803833,0.2005799263715744,6.765210151672363,3.3939895629882812
23,0.0013575779739767313,0.0005423644906841218,0.00014243267651181668,0.00033715961035341024,0.008291244506835938,4.199866089038551e-05,1.3951647815702017e-05,0.001857319031842053,5.193728065933101e-05,0.004031845834106207,0.005370478145778179,0.014390677213668823,4.250850179232657e-05,3.177949992050344e-08,0.002676920732483268,0.001621071482077241,0.0037978021427989006,0.002256565960124135,0.008162145502865314,0.008829876780509949,5.2903280447935686e-05,7.230121354950825e-06,5.4834748880239204e-05,0.0026343492791056633,0.0030670450069010258,0.3824404180049896,1.0177173614501953,3.1998398303985596,0.2805997133255005,4.751081466674805,3.0880486965179443
24,0.0018371616024523973,0.0005863203550688922,0.0002243481285404414,0.0006072405376471579,0.005321500822901726,3.5608150938060135e-05,9.321667675976641e-06,0.0016707123722881079,4.4219552364666015e-05,0.001505641732364893,0.0022952500730752945,0.01720276288688183,7.093050953699276e-05,5.12443784828065e-06,0.009642517194151878,0.0038017863407731056,0.0030907532200217247,0.0015487084165215492,0.004727350547909737,0.014169919304549694,4.1526185668772087e-05,1.7200100046466105e-05,4.2342537199147046e-05,0.004739528521895409,0.003773100208491087,0.33716723322868347,0.5715482234954834,7.612415313720703,0.1434524804353714,7.823218822479248,2.878692626953125
25,0.0011764527298510075,0.00027852950734086335,0.00012482504826039076,0.0004699120472650975,0.007405595853924751,5.4662312322761863e-05,1.0285290954925586e-05,0.0019418979063630104,5.217222133069299e-05,0.002918528625741601,0.005028184037655592,0.014835233800113201,3.432678204262629e-05,8.783466910244897e-06,0.0035965137649327517,0.0021139986347407103,0.00348731130361557,0.003140129381790757,0.002515315543860197,0.014688665047287941,1.82470594154438e-05,2.710511125769699e-06,0.0002257241285406053,0.00019701209384948015,0.0027504798490554094,0.45450320839881897,0.8054322600364685,5.295159816741943,0.2964498996734619,7.2443647384643555,3.334916353225708
